"Timestamp","X","Y","Z","ID"
40,-20.47,-6.24,0.0,3
80,-20.49,-6.25,0.0,3
120,-20.51,-6.27,0.0,3
160,-20.55,-6.27,0.0,3
200,-20.57,-6.28,0.0,3
240,-20.6,-6.3,0.0,3
280,-20.61,-6.33,0.0,3
320,-20.65,-6.34,0.0,3
360,-20.67,-6.34,0.0,3
400,-20.69,-6.35,0.0,3
440,-20.71,-6.36,0.0,3
480,-20.75,-6.36,0.0,3
520,-20.77,-6.37,0.0,3
560,-20.79,-6.37,0.0,3
600,-20.82,-6.38,0.0,3
640,-20.85,-6.38,0.0,3
680,-20.88,-6.39,0.0,3
720,-20.91,-6.39,0.0,3
760,-20.96,-6.4,0.0,3
800,-20.99,-6.41,0.0,3
840,-21.02,-6.43,0.0,3
880,-21.07,-6.46,0.0,3
920,-21.11,-6.49,0.0,3
960,-21.16,-6.51,0.0,3
1000,-21.2,-6.55,0.0,3
1040,-21.26,-6.58,0.0,3
1080,-21.31,-6.63,0.0,3
1120,-21.38,-6.67,0.0,3
1160,-21.43,-6.72,0.0,3
1200,-21.49,-6.78,0.0,3
1240,-21.56,-6.84,0.0,3
1280,-21.62,-6.9,0.0,3
1320,-21.69,-6.94,0.0,3
1360,-21.74,-7.0,0.0,3
1400,-21.81,-7.06,0.0,3
1440,-21.88,-7.12,0.0,3
1480,-21.94,-7.19,0.0,3
1520,-22.01,-7.26,0.0,3
1560,-22.08,-7.32,0.0,3
1600,-22.14,-7.38,0.0,3
1640,-22.22,-7.44,0.0,3
1680,-22.29,-7.51,0.0,3
1720,-22.36,-7.59,0.0,3
1760,-22.42,-7.66,0.0,3
1800,-22.5,-7.75,0.0,3
1840,-22.57,-7.83,0.0,3
1880,-22.63,-7.91,0.0,3
1920,-22.71,-7.98,0.0,3
1960,-22.79,-8.05,0.0,3
2000,-22.87,-8.13,0.0,3
2040,-22.93,-8.2,0.0,3
2080,-23.01,-8.28,0.0,3
2120,-23.09,-8.37,0.0,3
2160,-23.15,-8.46,0.0,3
2200,-23.22,-8.54,0.0,3
2240,-23.3,-8.63,0.0,3
2280,-23.38,-8.72,0.0,3
2320,-23.44,-8.83,0.0,3
2360,-23.52,-8.93,0.0,3
2400,-23.6,-9.04,0.0,3
2440,-23.68,-9.14,0.0,3
2480,-23.75,-9.25,0.0,3
2520,-23.83,-9.35,0.0,3
2560,-23.91,-9.48,0.0,3
2600,-24.0,-9.58,0.0,3
2640,-24.08,-9.68,0.0,3
2680,-24.16,-9.77,0.0,3
2720,-24.25,-9.86,0.0,3
2760,-24.34,-9.95,0.0,3
2800,-24.42,-10.05,0.0,3
2840,-24.52,-10.15,0.0,3
2880,-24.61,-10.23,0.0,3
2920,-24.71,-10.34,0.0,3
2960,-24.81,-10.44,0.0,3
3000,-24.9,-10.53,0.0,3
3040,-24.99,-10.64,0.0,3
3080,-25.09,-10.74,0.0,3
3120,-25.17,-10.82,0.0,3
3160,-25.27,-10.89,0.0,3
3200,-25.37,-10.96,0.0,3
3240,-25.47,-11.04,0.0,3
3280,-25.57,-11.11,0.0,3
3320,-25.67,-11.18,0.0,3
3360,-25.77,-11.24,0.0,3
3400,-25.86,-11.31,0.0,3
3440,-25.96,-11.4,0.0,3
3480,-26.05,-11.48,0.0,3
3520,-26.13,-11.55,0.0,3
3560,-26.23,-11.59,0.0,3
3600,-26.33,-11.64,0.0,3
3640,-26.42,-11.7,0.0,3
3680,-26.5,-11.77,0.0,3
3720,-26.58,-11.82,0.0,3
3760,-26.67,-11.86,0.0,3
3800,-26.76,-11.92,0.0,3
3840,-26.84,-11.96,0.0,3
3880,-26.92,-12.0,0.0,3
3920,-27.0,-12.06,0.0,3
3960,-27.07,-12.08,0.0,3
4000,-27.14,-12.13,0.0,3
4040,-27.22,-12.16,0.0,3
4080,-27.28,-12.21,0.0,3
4120,-27.35,-12.28,0.0,3
4160,-27.41,-12.36,0.0,3
4200,-27.44,-12.42,0.0,3
4240,-27.47,-12.47,0.0,3
4280,-27.51,-12.51,0.0,3
4320,-27.52,-12.55,0.0,3
4360,-27.53,-12.58,0.0,3
4400,-27.53,-12.62,0.0,3
4440,-27.53,-12.65,0.0,3
4480,-27.52,-12.68,0.0,3
4520,-27.52,-12.71,0.0,3
4560,-27.51,-12.74,0.0,3
4600,-27.49,-12.78,0.0,3
4640,-27.49,-12.8,0.0,3
4680,-27.48,-12.83,0.0,3
4720,-27.47,-12.86,0.0,3
4760,-27.47,-12.89,0.0,3
4800,-27.46,-12.92,0.0,3
4840,-27.46,-12.96,0.0,3
4880,-27.46,-13.0,0.0,3
4920,-27.46,-13.04,0.0,3
4960,-27.45,-13.09,0.0,3
5000,-27.45,-13.15,0.0,3
5040,-27.45,-13.21,0.0,3
5080,-27.45,-13.27,0.0,3
5120,-27.45,-13.33,0.0,3
5160,-27.44,-13.4,0.0,3
5200,-27.44,-13.48,0.0,3
5240,-27.43,-13.55,0.0,3
5280,-27.43,-13.62,0.0,3
5320,-27.43,-13.68,0.0,3
5360,-27.42,-13.73,0.0,3
5400,-27.42,-13.78,0.0,3
5440,-27.42,-13.83,0.0,3
5480,-27.42,-13.89,0.0,3
5520,-27.42,-13.93,0.0,3
5560,-27.42,-13.97,0.0,3
5600,-27.42,-14.0,0.0,3
5640,-27.42,-14.04,0.0,3
5680,-27.42,-14.06,0.0,3
5720,-27.41,-14.08,0.0,3
5760,-27.39,-14.1,0.0,3
5800,-27.38,-14.11,0.0,3
5840,-27.37,-14.12,0.0,3
5880,-27.36,-14.12,0.0,3
5920,-27.34,-14.1,0.0,3
5960,-27.33,-14.09,0.0,3
6000,-27.31,-14.07,0.0,3
6040,-27.27,-14.04,0.0,3
6080,-27.25,-14.03,0.0,3
6120,-27.22,-14.0,0.0,3
6160,-27.2,-13.97,0.0,3
6200,-27.16,-13.93,0.0,3
6240,-27.13,-13.89,0.0,3
6280,-27.08,-13.84,0.0,3
6320,-27.04,-13.8,0.0,3
6360,-26.98,-13.74,0.0,3
6400,-26.93,-13.68,0.0,3
6440,-26.85,-13.62,0.0,3
6480,-26.78,-13.58,0.0,3
6520,-26.71,-13.53,0.0,3
6560,-26.63,-13.48,0.0,3
6600,-26.54,-13.45,0.0,3
6640,-26.45,-13.43,0.0,3
6680,-26.36,-13.4,0.0,3
6720,-26.27,-13.38,0.0,3
6760,-26.17,-13.38,0.0,3
6800,-26.07,-13.37,0.0,3
6840,-25.97,-13.38,0.0,3
6880,-25.87,-13.4,0.0,3
6920,-25.76,-13.41,0.0,3
6960,-25.66,-13.43,0.0,3
7000,-25.55,-13.44,0.0,3
7040,-25.44,-13.45,0.0,3
7080,-25.33,-13.46,0.0,3
7120,-25.23,-13.47,0.0,3
7160,-25.12,-13.49,0.0,3
7200,-25.01,-13.52,0.0,3
7240,-24.9,-13.53,0.0,3
7280,-24.8,-13.56,0.0,3
7320,-24.69,-13.59,0.0,3
7360,-24.58,-13.62,0.0,3
7400,-24.45,-13.67,0.0,3
7440,-24.33,-13.72,0.0,3
7480,-24.2,-13.77,0.0,3
7520,-24.04,-13.84,0.0,3
7560,-23.9,-13.91,0.0,3
7600,-23.75,-13.96,0.0,3
