"Timestamp","X","Y","Z","ID"
40,-13.21,4.22,0.0,18
80,-13.21,4.22,0.0,18
120,-13.2,4.22,0.0,18
160,-13.2,4.22,0.0,18
200,-13.19,4.22,0.0,18
240,-13.18,4.23,0.0,18
280,-13.16,4.24,0.0,18
320,-13.14,4.25,0.0,18
360,-13.14,4.25,0.0,18
400,-13.13,4.27,0.0,18
440,-13.13,4.27,0.0,18
480,-13.13,4.24,0.0,18
520,-13.13,4.22,0.0,18
560,-13.13,4.18,0.0,18
600,-13.12,4.14,0.0,18
640,-13.12,4.08,0.0,18
680,-13.11,4.04,0.0,18
720,-13.11,3.99,0.0,18
760,-13.11,3.94,0.0,18
800,-13.1,3.9,0.0,18
840,-13.1,3.85,0.0,18
880,-13.1,3.8,0.0,18
920,-13.09,3.78,0.0,18
960,-13.09,3.75,0.0,18
1000,-13.09,3.72,0.0,18
1040,-13.1,3.68,0.0,18
1080,-13.11,3.63,0.0,18
1120,-13.13,3.57,0.0,18
1160,-13.15,3.51,0.0,18
1200,-13.19,3.45,0.0,18
1240,-13.21,3.38,0.0,18
1280,-13.24,3.3,0.0,18
1320,-13.29,3.22,0.0,18
1360,-13.32,3.12,0.0,18
1400,-13.34,3.04,0.0,18
1440,-13.38,2.96,0.0,18
1480,-13.4,2.87,0.0,18
1520,-13.41,2.77,0.0,18
1560,-13.42,2.68,0.0,18
1600,-13.42,2.58,0.0,18
1640,-13.42,2.47,0.0,18
1680,-13.41,2.38,0.0,18
1720,-13.41,2.28,0.0,18
1760,-13.4,2.18,0.0,18
1800,-13.39,2.09,0.0,18
1840,-13.39,2.01,0.0,18
1880,-13.38,1.92,0.0,18
1920,-13.38,1.83,0.0,18
1960,-13.38,1.74,0.0,18
2000,-13.36,1.65,0.0,18
2040,-13.36,1.58,0.0,18
2080,-13.38,1.52,0.0,18
2120,-13.38,1.45,0.0,18
2160,-13.38,1.37,0.0,18
2200,-13.38,1.3,0.0,18
2240,-13.38,1.21,0.0,18
2280,-13.38,1.13,0.0,18
2320,-13.38,1.04,0.0,18
2360,-13.39,0.94,0.0,18
2400,-13.38,0.84,0.0,18
2440,-13.38,0.72,0.0,18
2480,-13.38,0.61,0.0,18
2520,-13.39,0.49,0.0,18
2560,-13.39,0.38,0.0,18
2600,-13.39,0.26,0.0,18
2640,-13.4,0.15,0.0,18
2680,-13.4,0.04,0.0,18
2720,-13.4,-0.07,0.0,18
2760,-13.41,-0.18,0.0,18
2800,-13.41,-0.3,0.0,18
2840,-13.41,-0.42,0.0,18
2880,-13.41,-0.55,0.0,18
2920,-13.41,-0.68,0.0,18
2960,-13.4,-0.8,0.0,18
3000,-13.4,-0.93,0.0,18
3040,-13.39,-1.06,0.0,18
3080,-13.38,-1.21,0.0,18
3120,-13.35,-1.33,0.0,18
3160,-13.34,-1.45,0.0,18
3200,-13.32,-1.58,0.0,18
3240,-13.31,-1.71,0.0,18
3280,-13.29,-1.82,0.0,18
3320,-13.26,-1.94,0.0,18
3360,-13.25,-2.05,0.0,18
3400,-13.24,-2.16,0.0,18
3440,-13.22,-2.26,0.0,18
3480,-13.21,-2.37,0.0,18
3520,-13.2,-2.48,0.0,18
3560,-13.19,-2.6,0.0,18
3600,-13.18,-2.72,0.0,18
3640,-13.15,-2.84,0.0,18
3680,-13.14,-2.97,0.0,18
3720,-13.12,-3.08,0.0,18
3760,-13.1,-3.19,0.0,18
3800,-13.08,-3.3,0.0,18
3840,-13.06,-3.41,0.0,18
3880,-13.04,-3.52,0.0,18
3920,-13.02,-3.63,0.0,18
3960,-13.0,-3.72,0.0,18
4000,-12.96,-3.81,0.0,18
4040,-12.94,-3.88,0.0,18
