"Timestamp","X","Y","Z","ID"
40,1.13,9.77,0.0,123
80,1.03,9.79,0.0,123
120,0.92,9.83,0.0,123
160,0.8,9.85,0.0,123
200,0.69,9.85,0.0,123
240,0.58,9.8,0.0,123
280,0.46,9.79,0.0,123
320,0.32,9.78,0.0,123
360,0.19,9.81,0.0,123
400,0.02,9.84,0.0,123
440,-0.16,9.84,0.0,123
480,-0.34,9.86,0.0,123
520,-0.52,9.86,0.0,123
560,-0.7,9.86,0.0,123
600,-0.89,9.86,0.0,123
640,-1.07,9.86,0.0,123
680,-1.25,9.87,0.0,123
720,-1.43,9.88,0.0,123
760,-1.6,9.89,0.0,123
800,-1.76,9.91,0.0,123
840,-1.96,9.94,0.0,123
880,-2.14,9.94,0.0,123
920,-2.31,9.94,0.0,123
960,-2.48,9.91,0.0,123
1000,-2.65,9.89,0.0,123
1040,-2.83,9.88,0.0,123
1080,-3.0,9.87,0.0,123
1120,-3.15,9.86,0.0,123
1160,-3.31,9.85,0.0,123
1200,-3.45,9.83,0.0,123
1240,-3.61,9.8,0.0,123
1280,-3.75,9.77,0.0,123
1320,-3.91,9.74,0.0,123
1360,-4.05,9.71,0.0,123
1400,-4.21,9.69,0.0,123
1440,-4.35,9.66,0.0,123
1480,-4.48,9.64,0.0,123
1520,-4.63,9.57,0.0,123
1560,-4.77,9.5,0.0,123
1600,-4.9,9.41,0.0,123
1640,-5.04,9.32,0.0,123
1680,-5.17,9.21,0.0,123
1720,-5.31,9.11,0.0,123
1760,-5.45,8.98,0.0,123
1800,-5.58,8.86,0.0,123
1840,-5.71,8.73,0.0,123
1880,-5.83,8.59,0.0,123
1920,-5.95,8.43,0.0,123
1960,-6.07,8.28,0.0,123
2000,-6.18,8.1,0.0,123
2040,-6.29,7.92,0.0,123
2080,-6.4,7.73,0.0,123
2120,-6.5,7.55,0.0,123
2160,-6.6,7.34,0.0,123
2200,-6.7,7.13,0.0,123
2240,-6.79,6.93,0.0,123
2280,-6.88,6.72,0.0,123
2320,-6.97,6.51,0.0,123
2360,-7.06,6.3,0.0,123
2400,-7.13,6.08,0.0,123
2440,-7.2,5.85,0.0,123
2480,-7.26,5.63,0.0,123
2520,-7.31,5.4,0.0,123
2560,-7.37,5.19,0.0,123
2600,-7.43,4.99,0.0,123
2640,-7.49,4.78,0.0,123
2680,-7.55,4.55,0.0,123
2720,-7.6,4.35,0.0,123
2760,-7.66,4.14,0.0,123
2800,-7.71,3.95,0.0,123
2840,-7.77,3.75,0.0,123
2880,-7.83,3.54,0.0,123
2920,-7.88,3.34,0.0,123
2960,-7.93,3.13,0.0,123
3000,-7.97,2.92,0.0,123
3040,-8.04,2.73,0.0,123
3080,-8.09,2.54,0.0,123
3120,-8.16,2.38,0.0,123
3160,-8.23,2.22,0.0,123
3200,-8.29,2.04,0.0,123
3240,-8.36,1.87,0.0,123
3280,-8.44,1.68,0.0,123
3320,-8.51,1.51,0.0,123
3360,-8.6,1.34,0.0,123
3400,-8.69,1.18,0.0,123
3440,-8.78,0.99,0.0,123
3480,-8.87,0.81,0.0,123
3520,-8.97,0.6,0.0,123
3560,-9.09,0.41,0.0,123
3600,-9.2,0.26,0.0,123
3640,-9.32,0.12,0.0,123
3680,-9.44,-0.03,0.0,123
3720,-9.55,-0.18,0.0,123
3760,-9.66,-0.34,0.0,123
3800,-9.76,-0.54,0.0,123
3840,-9.87,-0.71,0.0,123
3880,-9.98,-0.86,0.0,123
3920,-10.09,-0.99,0.0,123
3960,-10.2,-1.13,0.0,123
4000,-10.32,-1.28,0.0,123
4040,-10.46,-1.4,0.0,123
4080,-10.59,-1.52,0.0,123
4120,-10.7,-1.64,0.0,123
4160,-10.8,-1.73,0.0,123
4200,-10.89,-1.82,0.0,123
4240,-10.97,-1.89,0.0,123
4280,-11.03,-1.96,0.0,123
4320,-11.1,-2.05,0.0,123
4360,-11.16,-2.12,0.0,123
4400,-11.22,-2.19,0.0,123
4440,-11.29,-2.24,0.0,123
