"Timestamp","X","Y","Z","ID"
40,7.91,9.39,0.0,117
80,7.94,9.42,0.0,117
120,7.96,9.44,0.0,117
160,7.98,9.48,0.0,117
200,7.99,9.5,0.0,117
240,8.01,9.52,0.0,117
280,8.03,9.55,0.0,117
320,8.05,9.56,0.0,117
360,8.06,9.57,0.0,117
400,8.07,9.59,0.0,117
440,8.08,9.62,0.0,117
480,8.08,9.65,0.0,117
520,8.08,9.68,0.0,117
560,8.08,9.7,0.0,117
600,8.08,9.73,0.0,117
640,8.08,9.77,0.0,117
680,8.08,9.8,0.0,117
720,8.07,9.85,0.0,117
760,8.06,9.89,0.0,117
800,8.04,9.97,0.0,117
840,8.03,10.05,0.0,117
880,8.0,10.12,0.0,117
920,7.98,10.21,0.0,117
960,7.95,10.3,0.0,117
1000,7.93,10.4,0.0,117
1040,7.89,10.5,0.0,117
1080,7.86,10.57,0.0,117
1120,7.83,10.64,0.0,117
1160,7.79,10.68,0.0,117
1200,7.75,10.73,0.0,117
1240,7.71,10.77,0.0,117
1280,7.67,10.82,0.0,117
1320,7.64,10.82,0.0,117
1360,7.6,10.83,0.0,117
1400,7.56,10.82,0.0,117
1440,7.54,10.83,0.0,117
1480,7.51,10.84,0.0,117
1520,7.49,10.85,0.0,117
1560,7.48,10.83,0.0,117
1600,7.46,10.81,0.0,117
1640,7.45,10.78,0.0,117
1680,7.45,10.75,0.0,117
1720,7.44,10.74,0.0,117
1760,7.44,10.72,0.0,117
1800,7.43,10.68,0.0,117
1840,7.43,10.66,0.0,117
1880,7.43,10.61,0.0,117
1920,7.44,10.55,0.0,117
1960,7.44,10.49,0.0,117
2000,7.44,10.43,0.0,117
2040,7.45,10.36,0.0,117
2080,7.46,10.28,0.0,117
2120,7.47,10.22,0.0,117
2160,7.48,10.15,0.0,117
2200,7.49,10.06,0.0,117
2240,7.5,9.97,0.0,117
2280,7.51,9.87,0.0,117
2320,7.53,9.77,0.0,117
2360,7.53,9.66,0.0,117
2400,7.54,9.57,0.0,117
2440,7.55,9.45,0.0,117
2480,7.55,9.35,0.0,117
2520,7.56,9.25,0.0,117
2560,7.56,9.14,0.0,117
2600,7.57,9.05,0.0,117
2640,7.58,8.96,0.0,117
2680,7.59,8.88,0.0,117
2720,7.59,8.79,0.0,117
2760,7.59,8.72,0.0,117
2800,7.59,8.67,0.0,117
2840,7.59,8.6,0.0,117
2880,7.59,8.53,0.0,117
2920,7.59,8.45,0.0,117
2960,7.59,8.33,0.0,117
3000,7.59,8.25,0.0,117
3040,7.59,8.14,0.0,117
3080,7.58,8.05,0.0,117
3120,7.57,7.95,0.0,117
3160,7.57,7.85,0.0,117
3200,7.56,7.75,0.0,117
3240,7.54,7.66,0.0,117
3280,7.53,7.57,0.0,117
3320,7.51,7.47,0.0,117
3360,7.49,7.37,0.0,117
3400,7.48,7.3,0.0,117
3440,7.46,7.21,0.0,117
3480,7.45,7.12,0.0,117
3520,7.43,7.01,0.0,117
3560,7.41,6.92,0.0,117
3600,7.39,6.82,0.0,117
3640,7.38,6.75,0.0,117
3680,7.37,6.68,0.0,117
3720,7.35,6.59,0.0,117
3760,7.34,6.49,0.0,117
3800,7.33,6.39,0.0,117
3840,7.3,6.28,0.0,117
3880,7.29,6.18,0.0,117
3920,7.27,6.08,0.0,117
3960,7.25,5.99,0.0,117
4000,7.22,5.9,0.0,117
4040,7.18,5.8,0.0,117
4080,7.16,5.7,0.0,117
4120,7.14,5.62,0.0,117
